,0
1153,-0.014475894963507877
1154,-0.014717037141827129
1155,-0.014919794922078882
1156,-0.015010601891481729
1157,-0.014961698328928701
1158,-0.014837671721361238
1159,-0.014618969177904974
1160,-0.014360894917537044
1161,-0.014120629497479506
1162,-0.013889107452580115
1163,-0.013713506660951034
1164,-0.013502227185778313
1165,-0.013243199577236974
1166,-0.013003741895941945
1167,-0.012856448280578915
1168,-0.012857979051442836
1169,-0.012958293240606603
1170,-0.013161371631216652
1171,-0.013320553121990774
1172,-0.013447521274728263
1173,-0.013532455684326884
1174,-0.013636681788012086
1175,-0.01385788315373515
1176,-0.014133378350538543
1177,-0.014532211196558505
1178,-0.015029464394200233
1179,-0.01564884958725455
1180,-0.016550615401439976
1181,-0.017367143691737495
1182,-0.018124451050594903
1183,-0.018645658511449635
1184,-0.018890766349548845
1185,-0.018771641757626144
1186,-0.018342295247837787
1187,-0.017647914514919892
1188,-0.01667216588296987
1189,-0.01592500173373234
1190,-0.015355438154277874
1191,-0.014819982404453378
1192,-0.014440322730750433
1193,-0.014114587456638338
1194,-0.01396082802648993
1195,-0.013922057963995491
1196,-0.013847560011615781
1197,-0.013745438062454726
1198,-0.013579326410492578
1199,-0.013514272367817718
1200,-0.01359417086746077
1201,-0.013647260243251254
1202,-0.013777418234094377
1203,-0.013931327013743368
1204,-0.014021783851844901
1205,-0.014141722216827841
1206,-0.014382987919397872
1207,-0.014560089686068258
1208,-0.014748926091212557
1209,-0.015004045067833155
1210,-0.015161126903240276
1211,-0.015171219504868534
1212,-0.015110711457285979
1213,-0.015000261014772417
1214,-0.014757826673253536
1215,-0.014389406219543547
1216,-0.014291823474667674
1217,-0.014645855218007688
1218,-0.014927873255716633
1219,-0.015180772994999129
1220,-0.015311704994032107
1221,-0.015319149645166025
1222,-0.015257913315582185
1223,-0.015102581330067548
1224,-0.01493212440349248
1225,-0.014764354657442648
1226,-0.014604011987326158
1227,-0.014491823102670137
1228,-0.014350722072682587
1229,-0.014190129299671034
1230,-0.014009622100145608
1231,-0.013875938565132957
1232,-0.013883000705134976
1233,-0.013991076788489026
1234,-0.014172499936159799
1235,-0.01428178362582606
1236,-0.014336771267239786
1237,-0.014391735909684998
1238,-0.01447668087699475
1239,-0.014679181612406068
1240,-0.014915872691354241
1241,-0.015272116999516411
1242,-0.015673902064327824
1243,-0.016213957891100344
1244,-0.017011178337539887
1245,-0.01769568516519278
1246,-0.0183407936544174
1247,-0.01881631074019048
1248,-0.01902557543050112
1249,-0.01891876988803148
1250,-0.018539335124049774
1251,-0.017926320679789623
1252,-0.017109899593212536
1253,-0.01650245910132513
1254,-0.016039013913516132
1255,-0.015588414865132467
1256,-0.015230386122046363
1257,-0.0149339537852381
1258,-0.014789780965589803
1259,-0.014734058402262029
1260,-0.014687142817164139
1261,-0.014596388501392258
1262,-0.01449284081770087
1263,-0.014494586063137478
1264,-0.01455684250315419
1265,-0.014584565244565485
1266,-0.014704335509132143
1267,-0.014809530976525138
1268,-0.014857722652323381
1269,-0.014946623975624466
1270,-0.015147553661494513
1271,-0.015274004986200296
1272,-0.015400778256736308
1273,-0.01557882703637871
1274,-0.01566242027969276
1275,-0.01561790341940514
1276,-0.01550173907182996
1277,-0.015306059479220063
1278,-0.015003274725057476
1279,-0.014592391245942105
1280,-0.014435626216431536
1281,-0.01482965814610274
1282,-0.015167171821967135
1283,-0.015475802516503453
1284,-0.015692045200968625
1285,-0.015792873325390085
1286,-0.01578902219936649
1287,-0.015719711134228855
1288,-0.015615664542827116
1289,-0.015500145231717603
1290,-0.01537981460515317
1291,-0.01531902840120086
1292,-0.01523418410762944
1293,-0.015130362552314728
1294,-0.015018500887167845
1295,-0.01492548812554961
1296,-0.014920513086577172
1297,-0.014943711559795307
1298,-0.015017134043360462
1299,-0.01509585761795374
1300,-0.015137422482022697
1301,-0.015186475151566396
1302,-0.015284234296600599
1303,-0.015475492993406063
1304,-0.01567444054568821
1305,-0.015954183213658216
1306,-0.016267800218662334
1307,-0.016705473173923225
1308,-0.017379435623791406
1309,-0.017973111203511413
1310,-0.018542154726770958
1311,-0.018979213810671927
1312,-0.019153553065637482
1313,-0.01905486070837276
1314,-0.01871033267236521
1315,-0.018184278785147827
1316,-0.017489108365495363
1317,-0.0169580881495807
1318,-0.01656067205800591
1319,-0.016223248903087597
1320,-0.015947157237720326
1321,-0.015688649401291388
1322,-0.015535566614158614
1323,-0.015465654489296203
1324,-0.015413026706566293
1325,-0.015374270413409476
1326,-0.015339666696112319
1327,-0.015362778879512486
1328,-0.015398880138811206
1329,-0.015447214131745188
1330,-0.015541196827912431
1331,-0.015613631988738115
1332,-0.015672054999166015
1333,-0.01576042966306186
1334,-0.01591549419958634
1335,-0.016015410039089333
1336,-0.016066512052489844
1337,-0.016145316034924008
1338,-0.016166570655463747
1339,-0.016072733582099624
1340,-0.015868373262206574
1341,-0.015605688406665472
1342,-0.015269083420453598
1343,-0.014813062872252456
1344,-0.014548650727895011
1345,-0.014977285913812097
1346,-0.015365834073263656
1347,-0.015752933435062875
1348,-0.01606751412794973
1349,-0.016233521475313303
1350,-0.016273166043032333
1351,-0.016300611977770618
1352,-0.016255906722971048
1353,-0.01621009305290958
1354,-0.016141938740593578
1355,-0.016098377795362585
1356,-0.01601715559247368
1357,-0.015947212381707696
1358,-0.01589914760421668
1359,-0.015860117976270603
1360,-0.01582254205280415
1361,-0.015794953651093045
1362,-0.015829352659486057
1363,-0.015888288803636054
1364,-0.01592924053201002
1365,-0.01599242031921062
1366,-0.016085743936298597
1367,-0.01620800318272748
1368,-0.016337591085440823
1369,-0.016525606562032755
1370,-0.01677320830652772
1371,-0.01712403695011244
1372,-0.01768865406601543
1373,-0.01820316804174973
1374,-0.018718053267492926
1375,-0.019111618749150076
1376,-0.019275407381512254
1377,-0.019180142841589434
1378,-0.01884841324491727
1379,-0.01840421284175772
1380,-0.017789693840968145
1381,-0.017322509823377606
1382,-0.016984476399984905
1383,-0.016725484171585113
1384,-0.016506781295104637
1385,-0.016293574702132274
1386,-0.016157785557353865
1387,-0.016111847155823075
1388,-0.016063564105067554
1389,-0.01605808654056785
1390,-0.016065187880074536
1391,-0.01610372419932519
1392,-0.016159812772295345
1393,-0.01621343882396884
1394,-0.01628221063176573
1395,-0.016370044033813112
1396,-0.016428576050684558
1397,-0.016510248521920175
1398,-0.016617955454563408
1399,-0.016683190421690506
1400,-0.016674064795285957
1401,-0.016680101561424233
1402,-0.016610646364325764
1403,-0.01642304273477055
1404,-0.016150573995189054
1405,-0.01582325914781846
1406,-0.01544644443226436
1407,-0.014961328011237883
1408,-0.014656281337022164
1409,-0.01513111787659582
1410,-0.015562209686274146
1411,-0.016000735437164692
1412,-0.016390537432404647
1413,-0.016621260040449604
1414,-0.016732895801471494
1415,-0.016804916008052957
1416,-0.01681271315187838
1417,-0.016791333569512453
1418,-0.01676231308002151
1419,-0.01676480577743308
1420,-0.016732393962097063
1421,-0.016701081275054302
1422,-0.016657956053665227
1423,-0.016622993411248576
1424,-0.016590068405777907
1425,-0.01655541372155283
1426,-0.01655981484147769
1427,-0.01659208928523609
1428,-0.016624884860773317
1429,-0.016705496134341847
1430,-0.01676744464057003
1431,-0.016803815077408454
1432,-0.016855564758684598
1433,-0.01698751421152188
1434,-0.017174691874113357
1435,-0.01745610485560433
1436,-0.017946482202418165
1437,-0.018411046990088817
1438,-0.018866844068831077
1439,-0.01921286277283421
1440,-0.01936776616853607
1441,-0.01926842466874275
1442,-0.018969550024361622
1443,-0.018565414772927714
1444,-0.018034384420148323
1445,-0.017636763959200098
1446,-0.017334153890319556
1447,-0.01714847549703232
1448,-0.016990229920669033
1449,-0.016837034532351473
1450,-0.016730544515742705
1451,-0.01670918561172105
1452,-0.01669137709880554
1453,-0.01668209540106403
1454,-0.0166866674485659
1455,-0.01672709802740764
1456,-0.01678807322497771
1457,-0.016841025364045654
1458,-0.016913213751886116
1459,-0.016991441287776056
1460,-0.017046330220225496
1461,-0.017131589900285495
1462,-0.01719612936681901
1463,-0.017230197103131933
1464,-0.017199589880208203
1465,-0.01714328767062284
1466,-0.01701527990077964
1467,-0.016739236329351335
1468,-0.016407741854800362
1469,-0.01601033877544574
1470,-0.015589228453649696
1471,-0.015093571804728588
1472,-0.014773539460978492
1473,-0.015304846982904382
1474,-0.01576593836979961
1475,-0.016249157914050814
1476,-0.016688187862389764
1477,-0.01702633092742959
1478,-0.017243320532593785
1479,-0.01738242144617302
1480,-0.017433331357063743
1481,-0.01745170838713305
1482,-0.01745150394927154
1483,-0.01745064066477417
1484,-0.017433028657057665
1485,-0.01746208019447801
1486,-0.017435487488119992
1487,-0.01739021971539095
1488,-0.017369201422015514
1489,-0.017337182890698723
1490,-0.01730513664353936
1491,-0.017332422015700125
1492,-0.01738280183022745
1493,-0.0174507370619842
1494,-0.017455233850169182
1495,-0.01740994829295264
1496,-0.017373898036916507
1497,-0.01741988562777304
1498,-0.01754382845274531
1499,-0.01777323153407606
1500,-0.018193934910718405
1501,-0.01858680968593757
1502,-0.0189898025107349
1503,-0.019284836675959163
1504,-0.019418895380474598
1505,-0.019338267101428486
1506,-0.019089557164228256
1507,-0.018733811324578343
1508,-0.018280544194332404
1509,-0.01793845113697212
1510,-0.017703735426279878
1511,-0.017612938692983016
1512,-0.017546265309250127
1513,-0.01748470439052135
1514,-0.01746904375858091
1515,-0.017486045235792176
1516,-0.017460535414033987
1517,-0.01742434230296856
1518,-0.017431484891222624
1519,-0.017457592386506057
1520,-0.017515470481942855
1521,-0.017581188345627115
1522,-0.017643842583011802
1523,-0.017684725328268088
1524,-0.017723620956160736
1525,-0.017786674422094584
1526,-0.017822220229569138
1527,-0.017829897458131395
1528,-0.01778416396034903
1529,-0.017635904967378303
1530,-0.017416521043254356
1531,-0.01705505640997564
1532,-0.016666000685986795
1533,-0.016210162324139365
1534,-0.01575884514081069
1535,-0.015270073873855153
1536,-0.014790089657703351
1537,-0.015336308003951677
1538,-0.015844892115465876
1539,-0.016360055098360467
1540,-0.016815344150854936
1541,-0.017242144523502353
1542,-0.01752428554383932
1543,-0.017721831175316758
1544,-0.017844220018576423
1545,-0.0179172024117076
1546,-0.017966694272724498
1547,-0.017973743391638798
1548,-0.017948021028553217
1549,-0.017962973908638685
1550,-0.017938969920531407
1551,-0.017898385415476236
1552,-0.017875452725357666
1553,-0.017866051877617674
1554,-0.01785878420587965
1555,-0.017888033472883626
1556,-0.01789120945404282
1557,-0.017904703168844262
1558,-0.017858458898099776
1559,-0.017753480672537507
1560,-0.017663758487929372
1561,-0.017656515502333034
1562,-0.01774049722302871
1563,-0.017951885332427083
1564,-0.018308936050405733
1565,-0.018654059882783423
1566,-0.01901353295808769
1567,-0.019299844055024627
1568,-0.01941565225350032
1569,-0.019349490036543016
1570,-0.01913558339100088
1571,-0.018826512480736045
1572,-0.01842458481430074
1573,-0.01809906790606968
1574,-0.017889899569365056
1575,-0.017832544102043237
1576,-0.017822485811436643
1577,-0.01785420359672243
1578,-0.0179231835537858
1579,-0.017996532469577376
1580,-0.01801615724337722
1581,-0.017994179373896843
1582,-0.018013940091769168
1583,-0.01803045669664068
1584,-0.018072416676002224
1585,-0.018130560053294276
1586,-0.0181717692105651
1587,-0.018213467399560902
1588,-0.018237115440466342
1589,-0.01826640887492861
1590,-0.018264466715700662
1591,-0.018223993211400363
1592,-0.01813047406536384
1593,-0.017944566742658628
1594,-0.017657109991918805
1595,-0.017220512913862257
1596,-0.01678016911924931
1597,-0.016285775065483166
1598,-0.015818648048856684
1599,-0.015331217321890672
1600,-0.014816595768002665
1601,-0.015358211780736708
1602,-0.01587129866072634
1603,-0.01638693672563091
1604,-0.01687213078735571
1605,-0.017371349333280328
1606,-0.01767928526769326
1607,-0.017921358259217524
1608,-0.0181227461976775
1609,-0.018257017337774954
1610,-0.0183816919971817
1611,-0.018436362817228814
1612,-0.018422688785701486
1613,-0.018399445212808497
1614,-0.018362584292640725
1615,-0.01832383206535672
1616,-0.01829457905441163
1617,-0.018298229296955418
1618,-0.01828885960137148
1619,-0.01829887230332758
1620,-0.018289391264258423
1621,-0.018258194365778236
1622,-0.01814322773523026
1623,-0.01797032683715861
1624,-0.017834548466196545
1625,-0.017803219537986855
1626,-0.01786708747811534
1627,-0.018078676362415176
1628,-0.01841920403910797
1629,-0.018726830483739097
1630,-0.019055716448950304
1631,-0.01931823656044186
1632,-0.0194069329973695
1633,-0.019344079122407504
1634,-0.0191772394043513
1635,-0.018910926738564874
1636,-0.018555980335248034
1637,-0.01824334399816044
1638,-0.01803383022945119
1639,-0.017965109399729555
1640,-0.01797963752195668
1641,-0.018068399349305986
1642,-0.018189147605785043
1643,-0.018316097786163953
1644,-0.018416402694171177
1645,-0.018461784784642967
1646,-0.0184998136563235
1647,-0.018516741469928544
1648,-0.01854291523090074
1649,-0.01857944290569436
1650,-0.018623117733048648
1651,-0.018649767627803803
1652,-0.018649087512054085
1653,-0.018651704427735345
1654,-0.01859511505277323
1655,-0.01848761733815445
1656,-0.018335063042178704
1657,-0.01810109677493053
1658,-0.01778724083002917
1659,-0.017308852177863713
1660,-0.01682204091028655
1661,-0.016302506274304327
1662,-0.015826408105520037
1663,-0.01533137281918389
1664,-0.01482187074956087
1665,-0.015351467399644027
1666,-0.015851732121045282
1667,-0.0163614636728696
1668,-0.01688717797145064
1669,-0.01743961408285511
1670,-0.017794918737817585
1671,-0.018082467872996517
1672,-0.018329987727427353
1673,-0.01849069097361413
1674,-0.01868452139669524
1675,-0.018793084416936383
1676,-0.01880617293770875
1677,-0.018785362572441903
1678,-0.018747710109423343
1679,-0.018713262068937
1680,-0.01868604970103885
1681,-0.01866755300517284
1682,-0.018637512031105904
1683,-0.018626139880615816
1684,-0.01858516783131794
1685,-0.018475726625103158
1686,-0.018275683550472974
1687,-0.018032925094265493
1688,-0.0178839898460981
1689,-0.017869732747099853
1690,-0.017948449056313508
1691,-0.018164976249011602
1692,-0.01849488664717075
1693,-0.01878626574859995
1694,-0.019093734509049987
1695,-0.01932971273012445
1696,-0.019407473775336498
1697,-0.019348662340641063
1698,-0.019188674192885353
1699,-0.018947167168068928
1700,-0.018614753425052942
1701,-0.01831810042893563
1702,-0.01810471249023151
1703,-0.01802302655173817
1704,-0.018047461556252267
1705,-0.01815865102712305
1706,-0.018313782223543358
1707,-0.01846537550737244
1708,-0.01862052950255772
1709,-0.018748270758866425
1710,-0.018841328105110647
1711,-0.018879136364409226
1712,-0.018927278223195895
1713,-0.018971462282519565
1714,-0.019013114208200652
1715,-0.01901480075683734
1716,-0.018974254493011967
1717,-0.018939712034400702
1718,-0.018828965039212973
1719,-0.01867954908210867
1720,-0.018476974925285918
1721,-0.01817696874823837
1722,-0.017830895374863473
1723,-0.017326901547621395
1724,-0.01680438469483514
1725,-0.016268842897037204
1726,-0.015789954288309465
1727,-0.015298989720834497
1728,-0.014798261766102341
1729,-0.015319489952448636
1730,-0.015810324734448277
1731,-0.016309333756098075
1732,-0.016838020995841543
1733,-0.017418069943936448
1734,-0.017824478543416216
1735,-0.018170117820599546
1736,-0.01844151238266122
1737,-0.018646655247300123
1738,-0.018872351540971836
1739,-0.0190125937965414
1740,-0.019050974569191637
1741,-0.019059982253197078
1742,-0.019046964761590405
1743,-0.019028428213975747
1744,-0.019015962486721476
1745,-0.01898941870163234
1746,-0.01892457075724775
1747,-0.018870454046312414
1748,-0.018763037615076434
1749,-0.01855222711462349
1750,-0.018298109376026148
1751,-0.018021068905740102
1752,-0.017875645054324082
1753,-0.01786168033571692
1754,-0.017962238361088834
1755,-0.018190790832182765
1756,-0.01852014498456885
1757,-0.01881132914686203
1758,-0.019112203451314185
1759,-0.019338418433617013
1760,-0.01941809573288398
1761,-0.019357609999751214
1762,-0.01917423312523487
1763,-0.018919071326787138
1764,-0.018595543789021306
1765,-0.018306593491450165
1766,-0.01808854870984244
1767,-0.0179826309253916
1768,-0.017997278391400265
1769,-0.018120282752676287
1770,-0.01829482516175685
1771,-0.01848917929474098
1772,-0.018675156319687216
1773,-0.01885766275281952
1774,-0.019027773856427014
1775,-0.019110429165216335
1776,-0.01918910188191418
1777,-0.019267969545835043
1778,-0.01932532951238106
1779,-0.019304504681970192
1780,-0.01923652996978257
1781,-0.019171790467400366
1782,-0.01901464877207272
1783,-0.018814677539167646
1784,-0.018570853084900734
1785,-0.018216893344657203
1786,-0.01782652828681069
1787,-0.017283000067710476
1788,-0.016748637313419808
1789,-0.01620982761012604
1790,-0.01570805692867963
1791,-0.015201577902731418
1792,-0.01471831645528402
1793,-0.015235641916790709
1794,-0.015742689933680543
1795,-0.016223315948899173
1796,-0.016708078528275744
1797,-0.01731891052795548
1798,-0.01775552148957918
1799,-0.018148381647735183
1800,-0.01846967108681848
1801,-0.01871099202510522
1802,-0.0189666939640907
1803,-0.019126530729605178
1804,-0.019198013121784825
1805,-0.019251834715191717
1806,-0.019266681329404005
1807,-0.019255515456155937
1808,-0.019247993499101942
1809,-0.0191986023219386
1810,-0.01909639280595441
1811,-0.018997601193786313
1812,-0.018788806398431626
1813,-0.01848262646624035
1814,-0.01817709912515001
1815,-0.017882549232492054
1816,-0.017755626421621817
1817,-0.01776288018092134
1818,-0.017886518295974797
1819,-0.01811377707955228
1820,-0.01846057444194347
1821,-0.018759680217750457
1822,-0.0190532099557986
1823,-0.019275390695122577
1824,-0.019347822824978173
1825,-0.019279338160958077
1826,-0.01910118906260041
1827,-0.01883866709676702
1828,-0.0184988936228781
1829,-0.01823083005059067
1830,-0.017995218559632004
1831,-0.017845984414824368
1832,-0.017830862902665123
1833,-0.01796709244859012
1834,-0.018162001381972534
1835,-0.018413595499135446
1836,-0.01863444113605114
1837,-0.018842914415560956
1838,-0.019059107846705937
1839,-0.019204900048871036
1840,-0.019319708263221637
1841,-0.019420756751551718
1842,-0.019484841152056218
1843,-0.019463237036223612
1844,-0.019376082225502727
1845,-0.019264501125608218
1846,-0.019058802433704166
1847,-0.01881433385566662
1848,-0.018523494563426314
1849,-0.018128774689751208
1850,-0.01770828120534449
1851,-0.017144378593912747
1852,-0.016606609659831573
1853,-0.016060468406773876
1854,-0.015540187952833646
1855,-0.015016860578198548
1856,-0.014633701918304683
1857,-0.015135631025888031
1858,-0.015649267451852415
1859,-0.01611193805000754
1860,-0.016583091317536824
1861,-0.017199290813126066
1862,-0.017657164220373042
1863,-0.01807536100728819
1864,-0.01842054931327572
1865,-0.0186952297100516
1866,-0.018973545232268647
1867,-0.019147997929298922
1868,-0.019252373642042655
1869,-0.019347015121357454
1870,-0.019382015409967836
1871,-0.0193695638032698
1872,-0.01936013089768203
1873,-0.01928389753971593
1874,-0.01913575560376376
1875,-0.018974837215591563
1876,-0.018674891660466778
1877,-0.018306210111718572
1878,-0.017982124316979372
1879,-0.0176919655901639
1880,-0.017572918764989738
1881,-0.017615070052206284
1882,-0.017780780822772367
1883,-0.018031614785953897
1884,-0.018376649421316907
1885,-0.018667930108110166
1886,-0.018948599946826995
1887,-0.01913609817767258
1888,-0.01918571929725035
1889,-0.01911348369311486
1890,-0.018944651391981107
1891,-0.01871322529559875
1892,-0.01839265188518558
1893,-0.018142104165062983
1894,-0.017917758973699804
1895,-0.017746393790214324
1896,-0.01770110096897251
1897,-0.017802720567783828
1898,-0.017991139672791197
1899,-0.018263604704440033
1900,-0.018517781036750582
1901,-0.01876210546187204
1902,-0.019021746561630457
1903,-0.01919071934690231
1904,-0.019315969825893575
1905,-0.0194112796779901
1906,-0.019478192174221177
1907,-0.019455193981859756
1908,-0.01936586137568356
1909,-0.01922570228669118
1910,-0.018981252206704227
1911,-0.018712250146391603
1912,-0.018399876084545113
1913,-0.017992492212873783
1914,-0.017560514947057435
1915,-0.016999479981796496
1916,-0.016465323400451412
1917,-0.01592778004756856
1918,-0.01541291285576199
1919,-0.014910970886373304
1920,-0.014557588552096148
1921,-0.015028134159607314
1922,-0.015529109807409154
1923,-0.015979786614997965
1924,-0.016446379547242977
1925,-0.017058654290365766
1926,-0.01752416601962009
1927,-0.017928979562209287
1928,-0.018288110345170038
1929,-0.018596053832532048
1930,-0.018911412256615648
1931,-0.019109962763451473
1932,-0.019238614625139584
1933,-0.019353653068879713
1934,-0.019381290188877454
1935,-0.019367343659364177
1936,-0.019335688712366933
1937,-0.01923855052690621
1938,-0.01901174245463479
1939,-0.018783952608437446
1940,-0.01845130734744322
1941,-0.018069854196919317
1942,-0.01772157013885078
1943,-0.017426497622421596
1944,-0.017319878287854737
1945,-0.017386346476718637
1946,-0.017588598973825902
1947,-0.01788041581829503
1948,-0.01822163733030972
1949,-0.018489373393841733
1950,-0.0187297827474145
1951,-0.018871397292612755
1952,-0.018905968664714643
1953,-0.0188397043060623
1954,-0.01867642782792492
1955,-0.01846954401215915
1956,-0.018171749025121767
1957,-0.01795978746697875
1958,-0.017781622975251668
1959,-0.017604680889442073
1960,-0.017511195420777646
1961,-0.017547735092274513
1962,-0.017727657979065153
1963,-0.01799378938006375
1964,-0.018249897744690602
1965,-0.01852271490524621
1966,-0.018838682485201274
1967,-0.019035314896807546
1968,-0.019186105783684522
1969,-0.01929315783150328
1970,-0.019368260866848033
1971,-0.019343012137388926
1972,-0.019258189116493223
1973,-0.019112335054813287
1974,-0.01883870959475583
1975,-0.0185580743631415
1976,-0.01824081534132533
1977,-0.017824728668697533
1978,-0.01740073072635256
1979,-0.016828217521381316
1980,-0.016315005194634198
1981,-0.015801065541866187
1982,-0.01529373632446193
1983,-0.014821254586958314
1984,-0.014452708771601392
1985,-0.014894157737934021
1986,-0.015371692738148146
1987,-0.01583393932777087
1988,-0.016288225224313353
1989,-0.01688522564503634
1990,-0.01732967243957667
1991,-0.017726887698229915
1992,-0.018108537309569954
1993,-0.01844412191285283
1994,-0.018785483468115417
1995,-0.019007731837473604
1996,-0.019163685541211558
1997,-0.01927951184555439
1998,-0.01930809455883786
1999,-0.019289205298606997
2000,-0.019231386845579526
2001,-0.019075170115461493
2002,-0.018778175985374033
2003,-0.018503974746984106
2004,-0.018160355962854605
2005,-0.017789576341005985
2006,-0.017407207668082063
2007,-0.017088949976489815
2008,-0.017027772735319278
2009,-0.01712127810995891
2010,-0.017306891568393937
2011,-0.017593410414869476
2012,-0.017955628101583476
2013,-0.018211356465302513
2014,-0.018413035119584455
2015,-0.01852044247350914
2016,-0.018530412600538834
2017,-0.01844588048668784
2018,-0.018298346713309467
2019,-0.018096738634367674
2020,-0.017829451704225344
2021,-0.01766645634804263
2022,-0.017522052582476005
2023,-0.01736454394980163
2024,-0.017272923690937858
2025,-0.017268606435052944
2026,-0.017410152786488806
2027,-0.0176649992689031
2028,-0.017912651165481703
2029,-0.018207559284255485
2030,-0.0185642774408486
2031,-0.018782720668228
2032,-0.018966244497596416
2033,-0.019100488431410035
2034,-0.019195732983504365
2035,-0.01918644212920836
2036,-0.019113431644164767
2037,-0.018971804620392496
2038,-0.018700111440443784
2039,-0.01841329777308126
2040,-0.018064406421920656
2041,-0.017634954077698193
2042,-0.017204067943969423
2043,-0.016624968924590054
2044,-0.016130559753739757
2045,-0.015640377610320094
2046,-0.015146213256643632
2047,-0.014694682663481937
2048,-0.014354398550568994
2049,-0.014756358136221533
2050,-0.01522724459619214
2051,-0.015693782753319382
2052,-0.01611196721332952
2053,-0.016660354583350162
2054,-0.01708731178164053
2055,-0.017484558567672143
2056,-0.017871058171921368
2057,-0.018206539844243516
2058,-0.0185474243341186
2059,-0.018786362877290633
2060,-0.018960701543361286
2061,-0.01911191008154982
2062,-0.019134989495807383
2063,-0.019087406988632448
2064,-0.018986299724324467
2065,-0.018787484407672587
2066,-0.01844464002910436
2067,-0.0181410466791595
2068,-0.017800087043365925
2069,-0.017415120882628678
2070,-0.01701059479924187
2071,-0.01671151509503392
2072,-0.01667981170819475
2073,-0.01679280614105015
2074,-0.016953901659533106
2075,-0.017177649956020415
2076,-0.01749295449050852
2077,-0.017725138429833375
2078,-0.017906389087700394
2079,-0.018022386548940263
2080,-0.01804867749625087
2081,-0.017947330554728948
2082,-0.017802416850324174
2083,-0.01763887083637844
2084,-0.01741706923140681
2085,-0.017262383366975685
2086,-0.017128469321107544
2087,-0.017006138843334438
2088,-0.016944568614428293
2089,-0.0169388976277594
2090,-0.01703909863499184
2091,-0.01726943929853815
2092,-0.017502670873732796
2093,-0.0178132318863507
2094,-0.018197875759049305
2095,-0.01845387456697448
2096,-0.018674060944011896
2097,-0.01883581182438136
2098,-0.018941806519251817
2099,-0.018943576834539618
2100,-0.018879916068922104
2101,-0.018734053451859817
2102,-0.018474147031211866
2103,-0.018191342559411308
2104,-0.01784875736318827
2105,-0.017421925595114785
2106,-0.016994554132303052
2107,-0.016431811483105112
2108,-0.015934815317040926
2109,-0.015454993106641918
2110,-0.014968270633086242
2111,-0.014544070430784907
2112,-0.014274472531990863
2113,-0.014620196258791473
2114,-0.015070030744587834
2115,-0.015537818057114296
2116,-0.01590832316993184
2117,-0.016399833249645505
2118,-0.01680929485801777
2119,-0.017215568795292263
2120,-0.017584944940645476
2121,-0.017899412255631506
2122,-0.018235643290632198
2123,-0.018480387236098024
2124,-0.0186657676547888
2125,-0.018827357847931624
2126,-0.01884336427395175
2127,-0.018758753739925017
2128,-0.018617478528264127
2129,-0.018380753451110607
2130,-0.018014244792016892
2131,-0.017701924623523158
2132,-0.017356113082841247
2133,-0.016933619972072596
2134,-0.01655546905182503
2135,-0.016280693365614902
2136,-0.016216381728428365
2137,-0.016287922485621647
2138,-0.016412965593604126
2139,-0.016578319674360655
2140,-0.01677312198789826
2141,-0.016959519149427827
2142,-0.017124125566596125
2143,-0.01724293388001599
2144,-0.017288765147138785
2145,-0.017214229697399663
2146,-0.017089541244859754
2147,-0.016968951529626096
2148,-0.016809301390683894
2149,-0.01666628231217942
2150,-0.016523381152987997
2151,-0.016419632200593823
2152,-0.01640795273368576
2153,-0.016443472068334363
2154,-0.016532584601069444
2155,-0.016750231576211815
2156,-0.017022476134013385
2157,-0.017345167546433338
2158,-0.01774055693772353
2159,-0.018014117151565198
2160,-0.018264310460529756
2161,-0.018459252117969307
2162,-0.01857904152362703
2163,-0.01858094536769024
2164,-0.01852733017680138
2165,-0.01840093693776685
2166,-0.018142968421280388
2167,-0.01788048727588099
2168,-0.017564258000286197
2169,-0.017155465707911707
2170,-0.01674012996777047
2171,-0.01621207797333065
2172,-0.015702873981983386
2173,-0.015221237441530347
2174,-0.014757185575178708
2175,-0.014381412318420227
2176,-0.014189301123236048
2177,-0.014499305307810656
2178,-0.014911297907653517
2179,-0.015359389385981167
2180,-0.015725673053446264
2181,-0.016186050156198204
2182,-0.016578143152065492
2183,-0.016970024239548295
2184,-0.017310652337202113
2185,-0.01760703428547153
2186,-0.017938103775276243
2187,-0.01819106452996937
2188,-0.01836665206424811
2189,-0.018512898995514858
2190,-0.01851544412931198
2191,-0.01839706548063303
2192,-0.0182125305323133
2193,-0.017978688944487058
2194,-0.017633174009482624
2195,-0.017309918937426613
2196,-0.01695340442345071
2197,-0.016538472395806605
2198,-0.016189259803690105
2199,-0.015910312468965113
2200,-0.01578895506355198
2201,-0.015793828693207064
2202,-0.01586091937717259
2203,-0.015959721806496557
2204,-0.016084598371917246
2205,-0.016213344134935772
2206,-0.016366018348655264
2207,-0.01648454629789263
2208,-0.016525951731384842
2209,-0.016483350239654217
2210,-0.01639317001172491
2211,-0.01627305038030549
2212,-0.016113581968718465
2213,-0.015974068065975913
2214,-0.015821683924476648
2215,-0.015756957410310052
2216,-0.015838058559180208
2217,-0.01597309389086865
2218,-0.016112114781293707
2219,-0.016339485180092317
2220,-0.016659790304202587
2221,-0.016994089459878542
2222,-0.017371017231074037
2223,-0.01764088731349
2224,-0.017888698527799524
2225,-0.018088786751911997
2226,-0.018217727393409468
2227,-0.018241298494519897
2228,-0.01818335722452262
